t,sector,dataType,value
2,15,consumptionVolume,418.15854
2,15,laborUsed,503.99985
2,15,maxPrice,224.25238
2,15,minPrice,0.115302786
2,15,price,NA
2,15,productionValue,43778.758
2,15,productionVolume,418.1583
2,15,productDestruction,0.0
2,15,sectorSize,504.0
2,15,speed,NA
2,15,unsoldVolume,0.0
2,15,unsoldVolumePositif,0.0
2,16,consumptionBudget,1403177.1
2,16,consumptionValue,303148.62
2,16,consumptionVolume,2919.575
2,16,laborUsed,466.99973
2,16,maxPrice,224.6377
2,16,minPrice,0.007053737
2,16,price,NA
2,16,productionValue,303148.84
2,16,productionVolume,2919.5737
2,16,productDestruction,0.0
2,16,sectorSize,467.0
2,16,speed,NA
2,16,unsoldVolume,0.0
2,16,unsoldVolumePositif,0.0
2,17,consumptionBudget,1348531.0
2,17,consumptionValue,1291623.5
2,17,consumptionVolume,16997.256
2,17,laborUsed,367.60706
2,17,maxPrice,184.37105
2,17,minPrice,0.26614955
2,17,price,NA
2,17,productionValue,2820629.2
2,17,productionVolume,27149.945
2,17,productDestruction,159.67122
2,17,sectorSize,543.0
2,17,speed,NA
2,17,unsoldVolume,26471.447
2,17,unsoldVolumePositif,274.0
2,18,consumptionBudget,766956.4
2,18,consumptionValue,139773.12
2,18,consumptionVolume,1325.171
2,18,laborUsed,463.00024
2,18,maxPrice,224.92073
2,18,minPrice,0.18203802
2,18,price,NA
2,18,productionValue,139773.2
2,18,productionVolume,1325.1707
2,18,productDestruction,0.0
2,18,sectorSize,463.0
2,18,speed,NA
2,18,unsoldVolume,0.0
2,18,unsoldVolumePositif,0.0
2,19,consumptionBudget,279866.0
2,19,consumptionValue,277283.38
2,19,consumptionVolume,7158.3716
2,19,laborUsed,196.0134
2,19,maxPrice,188.62735
2,19,minPrice,0.758552
2,19,price,NA
2,19,productionValue,2344928.5
2,19,productionVolume,23586.611
2,19,productDestruction,453.61923
2,19,sectorSize,560.0
2,19,speed,NA
2,19,unsoldVolume,46455.062
2,19,unsoldVolumePositif,437.0
3,0,consumptionBudget,1597733.1
3,0,consumptionValue,667119.4
3,0,consumptionVolume,5734.258
3,0,laborUsed,417.2068
3,0,maxPrice,243.5644
3,0,minPrice,0.46473536
3,0,price,NA
3,0,productionValue,669971.6
3,0,productionVolume,5748.172
3,0,productDestruction,0.0
3,0,sectorSize,418.0
3,0,speed,NA
3,0,unsoldVolume,43.597813
3,0,unsoldVolumePositif,6.0
3,1,consumptionBudget,1560594.2
3,1,consumptionValue,439788.12
3,1,consumptionVolume,3839.6995
3,1,laborUsed,454.82068
3,1,maxPrice,244.19032
3,1,minPrice,0.643745
3,1,price,NA
3,1,productionValue,440142.6
3,1,productionVolume,3841.9922
3,1,productDestruction,0.0
3,1,sectorSize,455.0
3,1,speed,NA
3,1,unsoldVolume,2.2921205
3,1,unsoldVolumePositif,1.0
3,2,consumptionBudget,1311985.2
3,2,consumptionValue,1231820.1
3,2,consumptionVolume,15244.522
3,2,laborUsed,384.4641
3,2,maxPrice,226.24338
3,2,minPrice,0.81619436
3,2,price,NA
3,2,productionValue,2094099.4
3,2,productionVolume,20970.893
3,2,productDestruction,294.08182
3,2,sectorSize,517.0
3,2,speed,NA
3,2,unsoldVolume,20169.941
3,2,unsoldVolumePositif,238.0
3,3,consumptionBudget,1227491.6
3,3,consumptionValue,913871.1
3,3,consumptionVolume,9056.81
3,3,laborUsed,457.53827
3,3,maxPrice,244.02939
3,3,minPrice,0.06407444
3,3,price,NA
